"Date","Plot_Number","Rice_Cultivar","Experiment_Name","Bay_Length","Nitrogen_Rate","Replicate","Yield","Heading_25","Heading_50","Heading_100","Percent_Stand","Percent_Lodge","Final_Lodge","SPAD","Leaf1_Temp","Leaf2_Temp","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_0","contrast_45","contrast_90","contrast_135","dissimilarity_0","dissimilarity_45","dissimilarity_90","dissimilarity_135","homogeneity_0","homogeneity_45","homogeneity_90","homogeneity_135","ASM_0","ASM_45","ASM_90","ASM_135","energy_0","energy_45","energy_90","energy_135","correlation_0","correlation_45","correlation_90","correlation_135"
2021-06-14,35779,"XP753","Hybrid_XP753","22' 9""""",130,3,14.82135417,74,75,79,90,NA,NA,NA,NA,NA,38.3203278,-0.3485688,0.1806849,0.3646524,0.3485688,1.0764558,0.1282253,2.278734,0.1015421,0.295245,0.1970182,0.1346467,0.0176271,-0.1346467,0.3583565,-0.1840069,0.0013194,0.6196367,0.1952403,1.5863034,6.3090367,2.7203019,0.2243717,0.0905834,0.672628939,0.047058824,26.30757576,93.01594896,75.06656347,93.65550239,3.65,7.063795853,6.342105263,7.148325359,0.278912968,0.176842816,0.221600251,0.181849787,0.003882002,0.003033355,0.003780109,0.002962132,0.062305713,0.055075906,0.061482592,0.054425472,0.893219586,0.620713118,0.690403142,0.61672071
2021-06-14,35780,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,1,8.6742884,81,83,85,100,NA,NA,NA,NA,NA,35.9251976,-0.30827,0.1863563,0.3400075,0.30827,0.8939086,0.1160575,2.8575854,0.1024168,0.2631671,0.2390081,0.1099056,0.0247783,-0.1099056,0.3104425,-0.1551812,0.0014862,0.6562309,0.1649725,1.5192125,6.8470516,2.362709,0.2053244,0.0937984,0.442848633,0,24.38437002,88.86531987,66.3251634,81.73400673,3.77830941,7.730639731,6.812091503,7.451178451,0.245032189,0.113056691,0.118344773,0.102410498,0.002923977,0.001904568,0.001986415,0.001862055,0.054073807,0.043641352,0.044569221,0.043151534,0.879177627,0.55634514,0.664490322,0.592884003
2021-06-14,35781,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,1,7.867727986,73,75,76,100,NA,NA,NA,NA,NA,35.5871353,-0.3092275,0.1892132,0.3422424,0.3092275,0.9010627,0.1167421,2.9166191,0.104044,0.2653583,0.2427915,0.1089476,0.0254133,-0.1089476,0.3095778,-0.1539209,0.0015214,0.6562833,0.1631599,1.5277286,7.0187464,2.3671064,0.2073388,0.0954338,0.410416084,0.002941176,23.17272727,95.24242424,64.91486068,74.1307815,3.742424242,7.842105263,6.595975232,7.043062201,0.241846977,0.112685415,0.135837214,0.124580885,0.002108586,0.001518586,0.00155278,0.001558013,0.045919341,0.038969033,0.039405331,0.03947167,0.936072657,0.740524818,0.8229926,0.798199751
2021-06-14,35782,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,1,8.921633594,81,83,85,100,NA,NA,NA,NA,NA,35.8868561,-0.3163485,0.1975707,0.3570668,0.3163485,0.9317937,0.1199023,2.9540434,0.1079424,0.2736449,0.2343612,0.1055897,0.0286028,-0.1055897,0.3090885,-0.149053,0.0013736,0.6526043,0.1561147,1.562366,7.4524074,2.3911846,0.2181521,0.0964993,0.439170237,0.008823529,23.87272727,69.46411483,44.79411765,60.3492823,3.827272727,6.816586922,5.530959752,6.384370016,0.231116559,0.12766003,0.148620831,0.128350577,0.002200413,0.00161143,0.00175167,0.001720809,0.046908562,0.040142625,0.041852959,0.041482637,0.926755808,0.785924563,0.860062693,0.81420458
2021-06-14,35783,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,1,7.190217238,73,74,76,100,NA,NA,NA,NA,NA,36.7536354,-0.3527353,0.2024806,0.3859261,0.3527353,1.0953279,0.1382477,2.2566183,0.1106952,0.3218505,0.2021769,0.1232236,0.0184966,-0.1232236,0.3294491,-0.1719548,0.001223,0.6463315,0.1777973,1.6364968,7.3535933,2.6839855,0.2399624,0.1005908,0.522325788,0.046153846,20.15629984,71.82996633,46.46895425,53.52356902,3.572567783,6.930976431,5.64869281,5.988215488,0.237967439,0.127618297,0.136123995,0.144530419,0.002304587,0.00168917,0.001933017,0.00180112,0.048006115,0.041099514,0.043966092,0.042439605,0.943768633,0.796273296,0.870379509,0.848353761
2021-06-14,35784,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,1,9.285123487,80,82,84,100,NA,NA,NA,NA,NA,36.4810448,-0.326299,0.1960931,0.3619831,0.326299,0.9708011,0.1238312,2.6946461,0.1076568,0.283022,0.2245252,0.1131679,0.0241617,-0.1131679,0.3174772,-0.1589961,0.0013588,0.6503767,0.1663311,1.5701971,7.2784495,2.4747641,0.2213206,0.0970646,0.496174525,0,27.6092504,95.14478114,67.37908497,84.8047138,4.081339713,7.801346801,6.702614379,7.468013468,0.21655849,0.120209484,0.13327678,0.118787278,0.002195208,0.001602728,0.001790177,0.001614064,0.046853049,0.040034081,0.042310482,0.040175419,0.912474122,0.690258085,0.782089444,0.724057532
2021-06-14,35785,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,1,7.958062752,72,74,76,100,NA,NA,NA,NA,NA,36.7030067,-0.3484069,0.2020503,0.3796985,0.3484069,1.0713072,0.1369501,2.2950191,0.1111111,0.3177899,0.2094156,0.1237991,0.0172022,-0.1237991,0.3275477,-0.1730745,0.0013027,0.6498092,0.1800013,1.6155409,7.4055781,2.6567993,0.2347127,0.1029969,0.517468915,0.010526316,23.94736842,88.59090909,72.43627451,92.0959596,3.765550239,7.752525253,7.204248366,7.85016835,0.238771648,0.103997063,0.097193796,0.116343918,0.003070239,0.002132719,0.002216028,0.002158226,0.055409738,0.046181369,0.047074707,0.046456716,0.852585668,0.435474057,0.552431337,0.412129856
2021-06-14,35786,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,1,8.091414074,72,73,75,100,NA,NA,NA,NA,NA,35.7767296,-0.3286101,0.194876,0.3618557,0.3286101,0.9844676,0.1246651,2.6538713,0.107221,0.2856627,0.2240156,0.1155678,0.0228452,-0.1155678,0.3204679,-0.162033,0.0013838,0.6492087,0.1695753,1.5728805,7.1917028,2.505513,0.2215625,0.0969704,0.428605061,0.002941176,23.95151515,81.74162679,46.39164087,50.57575758,3.903030303,7.336523126,5.595975232,5.698564593,0.215696804,0.125787832,0.145253432,0.151276661,0.001937557,0.001458809,0.001646235,0.001677566,0.044017694,0.038194354,0.040573816,0.040958105,0.937685772,0.788844857,0.880117917,0.869423629
2021-06-14,35787,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,1,9.816377947,80,82,84,100,NA,NA,NA,NA,NA,36.0394058,-0.3229523,0.1890413,0.3524147,0.3229523,0.9605865,0.1197781,2.6134048,0.1040474,0.273066,0.2269331,0.1164649,0.0214234,-0.1164649,0.3191185,-0.1635584,0.0014277,0.6523927,0.171521,1.5509971,6.86833,2.4797795,0.214703,0.0932756,0.453805346,0.007541478,22.03827751,56.8047138,26.56862745,33.96801347,3.684210526,6,4.156862745,4.621212121,0.233792322,0.148394755,0.200846243,0.186725526,0.002461024,0.001687753,0.002186659,0.00209304,0.049608711,0.041082271,0.046761726,0.045749758,0.933193173,0.830851013,0.919634831,0.898741675
2021-06-14,35788,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,1,8.478563073,73,74,76,100,NA,NA,NA,NA,NA,35.5383873,-0.3408834,0.1906412,0.3675279,0.3408834,1.0387483,0.1285787,2.3860552,0.1053831,0.2958744,0.2081137,0.1248626,0.0186374,-0.1248626,0.3343373,-0.1734931,0.001299,0.6413205,0.1816501,1.5859929,6.8651929,2.623255,0.2256848,0.0947681,0.405739363,0.020588235,18.5,53.99202552,40.02167183,55.20414673,3.303030303,5.816586922,4.990712074,5.717703349,0.264710295,0.148014895,0.17534052,0.151331043,0.002925849,0.001991713,0.002187791,0.002167228,0.054091121,0.044628608,0.046773823,0.046553491,0.940557351,0.824997033,0.872667069,0.821166502
2021-06-14,35789,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,1,8.913030283,81,83,85,99,NA,NA,NA,NA,NA,34.5158424,-0.3116728,0.1951007,0.3648859,0.3116728,0.9091052,0.1133584,3.2925718,0.1059314,0.2564698,0.2180043,0.0947741,0.0414648,-0.0947741,0.3142207,-0.1325971,0.0010886,0.6312112,0.1381327,1.5780033,7.4304957,2.312911,0.2235571,0.0865713,0.307639916,0.001470588,34.78939394,105.800638,71.53869969,86.87878788,4.607575758,8.011164274,6.575851393,7.370015949,0.188682521,0.137211103,0.150303028,0.130032746,0.002143021,0.001570731,0.00179001,0.001699188,0.046292776,0.039632452,0.042308515,0.041221206,0.860059321,0.582129195,0.718148092,0.656774864
2021-06-14,35790,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,2,7.951610269,73,74,76,100,NA,NA,NA,NA,NA,35.5487442,-0.3283728,0.1981767,0.3655459,0.3283728,0.9820814,0.1250858,2.8643389,0.1096791,0.2866772,0.2260337,0.1125857,0.0268893,-0.1125857,0.3231361,-0.1573666,0.0013781,0.6415175,0.1649204,1.5805856,7.4871964,2.4870932,0.2241524,0.0989315,0.406732716,0.015151515,16.2078125,81.75986842,68.50398724,76.40625,3.1546875,7.526315789,6.93460925,7.166118421,0.269114414,0.094563111,0.120040802,0.122473873,0.002839355,0.001842213,0.001847994,0.001846271,0.053285603,0.042921014,0.0429883,0.042968258,0.930641515,0.641601087,0.709758781,0.663930352
2021-06-14,35791,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,2,9.347497492,80,82,84,99,NA,NA,NA,NA,NA,35.4611511,-0.3134254,0.1862889,0.3515814,0.3134254,0.916188,0.1133179,2.9623671,0.1022581,0.2562598,0.2217111,0.106917,0.0313007,-0.106917,0.3197015,-0.149554,0.0012663,0.6390688,0.157308,1.5457846,6.8761916,2.3784359,0.2137026,0.0870675,0.398329425,0,33.05606061,97.37161085,65.39318885,83.00956938,4.559090909,7.818181818,6.235294118,7.153110048,0.19131328,0.124146113,0.162309485,0.12546599,0.002163682,0.001704275,0.001918211,0.001818741,0.046515398,0.041282868,0.043797382,0.042646705,0.858599623,0.570480936,0.720686436,0.633901912
2021-06-14,35792,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,2,7.915046197,73,74,75,100,NA,NA,NA,NA,NA,36.0200157,-0.3285974,0.1928518,0.3627846,0.3285974,0.9829537,0.124127,2.814801,0.107044,0.284014,0.2209948,0.1149046,0.0267758,-0.1149046,0.3290748,-0.1598725,0.0013581,0.6359932,0.1684078,1.5741292,7.1822162,2.4993994,0.2221427,0.0960226,0.451945026,0,23.50606061,106.1483254,77.95820433,88.0861244,3.806060606,8.339712919,7.283281734,7.709728868,0.2273351,0.10758268,0.109683394,0.098337621,0.002130395,0.001538935,0.001588724,0.001588537,0.046156201,0.039229263,0.039858802,0.039856456,0.917038013,0.623893183,0.725743389,0.687593152
2021-06-14,35793,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,2,7.413903326,72,73,75,100,NA,NA,NA,NA,NA,35.949234,-0.3300374,0.1992542,0.3694462,0.3300374,0.9920787,0.1275252,2.959852,0.1103965,0.293252,0.223867,0.1111017,0.0296681,-0.1111017,0.3265777,-0.1547118,0.0013445,0.6347194,0.1626499,1.5932789,7.5744047,2.4927413,0.2273924,0.0999347,0.445154264,0.022727273,22.5140625,104.9391447,80.22009569,91.91447368,3.7921875,8.485197368,7.629984051,7.927631579,0.218700707,0.08918407,0.097632252,0.104980805,0.002301025,0.001568992,0.001704275,0.001585223,0.047969004,0.039610508,0.041282868,0.039814863,0.929733305,0.674742832,0.749892687,0.715582713
2021-06-14,35794,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,2,8.592556945,80,82,84,100,NA,NA,NA,NA,NA,35.9793816,-0.312791,0.1785206,0.3378431,0.312791,0.9130983,0.1162119,2.8472726,0.0997217,0.2634825,0.2308332,0.1165352,0.0245865,-0.1165352,0.3276415,-0.1624256,0.0014965,0.6401145,0.1744847,1.5138595,6.4636273,2.4192896,0.2037068,0.0912163,0.448046638,0,22.93636364,97.41945774,78.65789474,95.83891547,3.754545455,7.799043062,7.088235294,7.775119617,0.229598248,0.124231904,0.13620512,0.133415099,0.002350781,0.001649586,0.001587526,0.001724625,0.048484848,0.040615093,0.03984377,0.041528601,0.912452645,0.632672863,0.704968713,0.63978876
2021-06-14,35795,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,2,8.218312913,73,74,75,100,NA,NA,NA,NA,NA,36.791996,-0.3356656,0.1870046,0.3600143,0.3356656,1.0151076,0.1285774,2.4547212,0.1040097,0.2959065,0.2137681,0.124727,0.0191605,-0.124727,0.3352939,-0.1732245,0.0013866,0.6398056,0.1836578,1.5684401,6.7139106,2.5903685,0.2202108,0.096068,0.526006202,0,15.94090909,94.74162679,81.39318885,91.1291866,3.062121212,7.992025518,7.53250774,7.913875598,0.289114928,0.112141342,0.101722051,0.100680969,0.002648072,0.00151477,0.001594715,0.001503323,0.051459417,0.038920046,0.03993388,0.038772714,0.950509225,0.702601561,0.747065878,0.713704789
2021-06-14,35796,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,2,8.951745183,81,82,84,100,NA,NA,NA,NA,NA,36.5653725,-0.3200651,0.1839485,0.3484555,0.3200651,0.9455314,0.1203898,2.7908297,0.1024011,0.2743298,0.2251785,0.1164332,0.0250526,-0.1164332,0.3286104,-0.1621397,0.0014266,0.6386108,0.1729178,1.5397028,6.7140203,2.4594216,0.211583,0.0932715,0.50426477,0,25.33552632,154.1579861,123.1700337,131.3472222,3.881578947,10.25520833,9.274410774,9.447916667,0.225570413,0.086539132,0.087231417,0.094897324,0.002300738,0.001448266,0.00154321,0.001472379,0.047966008,0.038056094,0.03928371,0.03837159,0.928727038,0.555189356,0.648734981,0.621456117
2021-06-14,35797,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,2,8.564596184,80,82,84,100,NA,NA,NA,NA,NA,36.6539879,-0.3429933,0.1939321,0.3748105,0.3429933,1.0474035,0.1326667,2.5561447,0.1076417,0.3064761,0.2060971,0.1213693,0.0240744,-0.1213693,0.3392984,-0.1678164,0.0012712,0.6297746,0.1766981,1.6049993,7.1030221,2.612709,0.2312475,0.0976206,0.512766005,0.005882353,14.14545455,93.0861244,82.28328173,92.05263158,2.912121212,8.141945774,7.868421053,8.189792663,0.287161549,0.097737633,0.085267488,0.086897169,0.003382691,0.001863256,0.001804388,0.001973907,0.058160902,0.04316545,0.042478089,0.044428671,0.938688578,0.604701862,0.660746068,0.609317856
2021-06-14,35798,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,2,8.861410416,80,82,84,100,NA,NA,NA,NA,NA,36.3289223,-0.3378228,0.186545,0.3695698,0.3378228,1.0234271,0.1260336,2.7199841,0.1041071,0.2889178,0.2021716,0.1198207,0.0288477,-0.1198207,0.3479339,-0.1643468,0.0012227,0.6156075,0.1738322,1.5909249,6.8010945,2.5746579,0.2272076,0.0909306,0.481580385,0.001470588,24.58484848,128.8963317,102.8653251,115.4625199,3.739393939,9.400318979,8.611455108,8.968102073,0.255477585,0.105017311,0.096176413,0.090933446,0.002238292,0.00137741,0.00140541,0.001532576,0.047310591,0.037113481,0.037488796,0.039148127,0.92092926,0.59533314,0.676393942,0.637713585
2021-06-14,35799,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,2,8.353815062,72,73,74,100,NA,NA,NA,NA,NA,36.7337303,-0.3459534,0.1919427,0.3810136,0.3459534,1.0625082,0.1303085,2.6606236,0.106564,0.3002171,0.1961207,0.1198863,0.0291048,-0.1198863,0.3488705,-0.1642343,0.0011443,0.6143203,0.1721044,1.6207978,7.0321774,2.6262197,0.2359211,0.0923289,0.520416309,0.002941176,20.17727273,111.3891547,89.29102167,99.77033493,3.356060606,8.757575758,7.925696594,8.197767145,0.274032073,0.097108921,0.105976866,0.103345529,0.002394399,0.001508411,0.001544393,0.00150078,0.048932592,0.038838264,0.039298769,0.038739897,0.943538139,0.689045835,0.755386145,0.722394169
2021-06-14,35800,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,3,8.069905797,79,81,83,100,NA,NA,NA,NA,NA,35.7811241,-0.3360959,0.2019446,0.3864376,0.3360959,1.018543,0.1277983,3.0330677,0.1106892,0.2940484,0.2036955,0.1046046,0.0382557,-0.1046046,0.3319381,-0.1446214,0.0010615,0.6188501,0.1500628,1.6352556,7.6734538,2.4933527,0.2400733,0.0936944,0.429026545,0.018575851,17.86443381,101.0690236,88.5375817,100.3080808,3.357256778,8.341750842,7.782679739,8.095959596,0.247041379,0.093672127,0.109093727,0.119922676,0.002574219,0.001615481,0.001744788,0.001662245,0.050736758,0.040193052,0.041770664,0.040770643,0.940126218,0.66112652,0.700485584,0.663677879
2021-06-14,35801,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,3,8.072056624,72,73,74,99,NA,NA,NA,NA,NA,35.5319405,-0.3327419,0.1972613,0.3730973,0.3327419,1.0035226,0.1273495,2.9458678,0.1091506,0.2930137,0.2139327,0.1110577,0.032051,-0.1110577,0.3328009,-0.1537657,0.0012401,0.6257752,0.1616939,1.6033677,7.4449315,2.5055656,0.23025,0.0965931,0.405120719,0.023529412,19.75454545,135.4210526,111.869969,120.414673,3.609090909,9.727272727,8.959752322,9.231259968,0.218618323,0.078185308,0.095452214,0.087733455,0.002172865,0.001415566,0.001479694,0.001413022,0.046614,0.037624007,0.038466791,0.037590187,0.93499084,0.555491204,0.632706554,0.604268234
2021-06-14,35802,"NIL 43","Inbred_Jeff + NIL","42' 3""""",130,3,9.670121658,80,82,84,100,NA,NA,NA,NA,NA,36.2104607,-0.328458,0.1928564,0.365483,0.328458,0.98422,0.1249895,2.7845798,0.1061645,0.2866287,0.2158802,0.1123498,0.0284086,-0.1123498,0.3265116,-0.1565774,0.0012725,0.6364127,0.164556,1.5836074,7.1256714,2.4867337,0.2244784,0.0942873,0.470215481,0.008823529,25.47121212,107.708134,78.38854489,89.76076555,3.865151515,8.527910686,7.221362229,7.725677831,0.241460888,0.10178727,0.125085557,0.112655827,0.002231405,0.001593624,0.001671395,0.001652129,0.047237749,0.039920227,0.040882702,0.040646395,0.914010934,0.628901117,0.726463051,0.690236394
2021-06-14,35803,"Jefferson","Inbred_Jeff + NIL","35' 9""""",130,3,8.461356451,72,73,75,100,NA,NA,NA,NA,NA,37.010746,-0.353355,0.1966223,0.3880169,0.353355,1.0964224,0.1349543,2.452774,0.1085322,0.3125792,0.192939,0.1225088,0.0251212,-0.1225088,0.3452031,-0.1685912,0.0011322,0.6228161,0.1752229,1.6395192,7.1607337,2.6812484,0.2413002,0.0950717,0.54699234,0.011816839,17.19936204,136.1750842,122.8316993,133.3720539,3.218500797,9.946127946,9.632352941,9.87037037,0.27508575,0.078106817,0.077623287,0.068016751,0.002882006,0.001585723,0.001668696,0.001578637,0.053684315,0.039821132,0.040849673,0.039732066,0.93802276,0.517641574,0.571869307,0.526982507
2021-06-14,35804,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,3,9.412022326,80,82,84,100,NA,NA,NA,NA,NA,35.9851723,-0.3658766,0.2087855,0.4192134,0.3658766,1.1589291,0.1417312,2.7418356,0.1140759,0.3310454,0.1759429,0.1110798,0.0397088,-0.1110798,0.3534973,-0.151145,0.0008646,0.5971836,0.1544392,1.7267056,7.8293862,2.7025151,0.2656688,0.0947514,0.448602201,0.037151703,19.64593301,92.13804714,74.6127451,88.29292929,3.527910686,7.760942761,7.080065359,7.646464646,0.231544514,0.115660775,0.124581625,0.1244195,0.002556413,0.001842216,0.001914328,0.001726014,0.050560981,0.04292104,0.043753032,0.041545329,0.920832694,0.628872847,0.698881594,0.645387901
2021-06-14,35805,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,3,8.558143701,72,73,74,100,NA,NA,NA,NA,NA,36.5035667,-0.3690091,0.2121258,0.4118008,0.3690091,1.1774597,0.1468984,2.6159716,0.11764,0.3454829,0.1907553,0.1207047,0.0295839,-0.1207047,0.3523862,-0.1649353,0.0010962,0.6104483,0.1699875,1.7077073,8.0401402,2.77741,0.2600507,0.1047856,0.498335079,0.148529412,19.36666667,110.984051,92.3374613,104.2105263,3.406060606,8.881977671,8.269349845,8.615629984,0.252636349,0.090220822,0.093631224,0.096982417,0.002417355,0.001540207,0.001622272,0.001608887,0.049166608,0.03924547,0.040277436,0.040110929,0.940716345,0.66015269,0.713596257,0.680258403
2021-06-14,35806,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,3,9.098001471,71,72,73,100,NA,NA,NA,NA,NA,36.9981461,-0.3883834,0.2282811,0.4383907,0.3883834,1.277315,0.1606363,2.5806582,0.1261339,0.3840076,0.1816734,0.1198119,0.0321867,-0.1198119,0.3569812,-0.1631012,0.0010037,0.6030698,0.1660598,1.7912759,8.8180275,2.8965635,0.2816801,0.1135958,0.545783518,0.390909091,23.65,149.6200658,134.0526316,156.5740132,3.734375,10.28125,9.909090909,10.46546053,0.244965503,0.08199527,0.069809525,0.084713124,0.00237915,0.001539236,0.001507139,0.001544646,0.048776535,0.039233094,0.038821887,0.039301984,0.907370625,0.399484051,0.455847703,0.372370285
2021-06-14,35807,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,3,9.300179281,79,81,83,100,NA,NA,NA,NA,NA,37.1162682,-0.3869356,0.2208649,0.4349379,0.3869356,1.2663262,0.1576262,2.4757731,0.1215983,0.3749978,0.1748624,0.1214189,0.0315436,-0.1214189,0.3596212,-0.1650392,0.0009433,0.6013761,0.1681695,1.7768878,8.3585424,2.8917367,0.2785583,0.1074417,0.557115673,0.266176471,25.70454545,203.6889952,188.9458204,211.7926635,3.904545455,12.05901116,11.78173375,12.29665072,0.244014978,0.068439219,0.055903831,0.051188548,0.00265955,0.001510954,0.001586328,0.00152876,0.051570826,0.038870997,0.039828732,0.039099364,0.894256228,0.155036104,0.211237444,0.121983533
2021-06-14,35808,"NIL 43","Inbred_Jeff + NIL","35' 9""""",130,3,9.526016197,80,82,84,100,NA,NA,NA,NA,NA,37.9300308,-0.3700871,0.2104498,0.410136,0.3700871,1.1791897,0.1452063,2.6117587,0.1175405,0.3404316,0.1905328,0.1232004,0.0291922,-0.1232004,0.3581394,-0.1677274,0.0011342,0.6055416,0.1733551,1.7022145,7.9821477,2.7909117,0.2586614,0.1043226,0.635185141,0.122058824,21.03333333,147.5119617,130.0882353,140.7416268,3.509090909,10.08931419,9.713622291,9.96969697,0.250542558,0.084084822,0.07248439,0.087545494,0.002668733,0.001559285,0.001589922,0.001599984,0.051659779,0.039487778,0.039873829,0.039999797,0.914462742,0.400307341,0.470163651,0.427834356
2021-06-14,35809,"Jefferson","Inbred_Jeff + NIL","42' 3""""",130,3,9.119509749,71,72,73,100,NA,NA,NA,NA,NA,37.6338921,-0.3726999,0.2222711,0.4231389,0.3726999,1.1946503,0.1500729,2.7884619,0.1231675,0.3540612,0.1922398,0.1151855,0.034436,-0.1151855,0.3503703,-0.1574033,0.0010733,0.6064745,0.1611144,1.7417431,8.6402121,2.7663279,0.2691198,0.1094422,0.606774845,0.210606061,13.6734375,146.1513158,134.9856459,146.2483553,2.9515625,10.32894737,10.01275917,10.36348684,0.258237485,0.068807587,0.082327096,0.072738682,0.002889404,0.001564935,0.001551654,0.00162039,0.053753179,0.039559255,0.039391034,0.040254073,0.949223266,0.455836634,0.49148745,0.45560224
2021-06-14,35810,"PATNAI 6","Mini_Core","16' 3""""",130,1,NA,86,88,90,100,NA,60,NA,NA,NA,36.2154961,-0.4639485,0.3381558,0.5906358,0.4639485,1.7507746,0.224548,3.4367175,0.1742726,0.584432,0.1384559,0.0502811,0.0946035,-0.0502811,0.3376153,-0.0680743,0.0002899,0.5484324,0.063311,2.5077393,13.7620554,3.035079,0.4221569,0.1490792,0.470698762,0.97826087,28.42222222,131.3388889,115.6875,144.8388889,4.165432099,9.405555556,9.04076087,10.00555556,0.217158967,0.102550972,0.087652432,0.076059747,0.002438653,0.002121914,0.00197897,0.002114198,0.049382716,0.046064233,0.044485613,0.045980404,0.918879677,0.620491859,0.665702419,0.582549613
2021-06-14,35811,"WAB462-10-3-1","Mini_Core","22' 9""""",130,1,8.356831947,71,73,75,100,NA,0,NA,NA,NA,36.5212784,-0.3988563,0.2525662,0.4724067,0.3988563,1.3328087,0.1699431,2.821691,0.1358315,0.4113676,0.1709972,0.1001643,0.0469162,-0.1001643,0.3432823,-0.1370354,0.0007541,0.5981097,0.1356627,1.9136876,9.9335785,2.8502955,0.310711,0.1178141,0.500034423,0.553333333,33.90909091,139.7752525,112.8814815,140.1489899,4.713636364,9.830808081,8.945679012,9.785353535,0.165485869,0.081976183,0.077762977,0.100404676,0.002556818,0.002082058,0.002121628,0.001999158,0.05056499,0.045629573,0.046061131,0.044711947,0.864341432,0.442061483,0.564719908,0.439657134
2021-06-14,35812,"Jefferson","Mini_Core","29' 3""""",130,1,7.981147326,71,73,75,100,NA,0,NA,NA,NA,37.1571121,-0.3868119,0.2219637,0.430062,0.3868119,1.2671671,0.1580893,2.3386869,0.121935,0.3769789,0.1796726,0.1247285,0.0260114,-0.1247285,0.3539289,-0.170404,0.0010175,0.6133986,0.17386,1.767795,8.3454714,2.9134955,0.2751395,0.109791,0.561034151,0.31884058,14.09135802,134.6111111,125.8586957,135.2722222,2.985185185,9.822222222,9.684782609,9.9,0.261718546,0.085848043,0.070833023,0.066617677,0.003600061,0.002280093,0.002292799,0.002411265,0.060000508,0.047750315,0.04788318,0.049104638,0.931705958,0.324052893,0.388567964,0.331190655
2021-06-14,35813,"M-202","Mini_Core","29' 3""""",130,1,8.818551214,70,72,74,90,NA,0,NA,NA,NA,35.9947853,-0.3302715,0.192195,0.3698175,0.3302715,0.9967937,0.1222322,2.8111486,0.1050958,0.2802613,0.2093042,0.1095902,0.0322935,-0.1095902,0.3295587,-0.15224,0.0012056,0.6288725,0.1590406,1.6050861,7.030642,2.4869132,0.22894,0.0893218,0.449524419,0.02173913,20.60493827,48.775,24.07608696,33.59166667,3.632098765,5.791666667,3.923913043,4.680555556,0.229639638,0.133792795,0.208087231,0.164802734,0.002700808,0.002276235,0.002710007,0.002627315,0.051969297,0.0477099,0.052057728,0.051257339,0.96239685,0.910171737,0.956313566,0.938070395
2021-06-14,35814,"Bombilla","Mini_Core","22' 9""""",130,1,NA,69,70,72,99,NA,80,NA,NA,NA,35.8524933,-0.4338761,0.3339284,0.5712898,0.4338761,1.5602037,0.193672,4.0184441,0.1717464,0.4855566,0.1518118,0.0324474,0.1073249,-0.0324474,0.3243599,-0.0446842,0.0002695,0.546117,0.0433626,2.4288545,13.8536873,2.7174172,0.4051053,0.1355844,0.435873327,0.756264237,15.49876543,68.71944444,52.95108696,60.74722222,3.069135802,6.802777778,6.152173913,6.575,0.275557359,0.115973625,0.117720451,0.117321095,0.003523853,0.00244213,0.002695239,0.002654321,0.059362051,0.049417908,0.051915688,0.051520103,0.956570062,0.803927316,0.84870387,0.826597202
