"Date","DOY","Plot_Number","Rice_Cultivar","Experiment_Name","Bay_Length","Nitrogen_Rate","Replicate","Yield","Heading_50","Heading_100","Percent_Stand","Final_Lodge","SPAD","Leaf1_Temp","Leaf2_Temp","Measurement_Stage","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","BNDVI","LCI","LAI","NRCT","contrast_0","contrast_45","contrast_90","contrast_135","dissimilarity_0","dissimilarity_45","dissimilarity_90","dissimilarity_135","homogeneity_0","homogeneity_45","homogeneity_90","homogeneity_135","ASM_0","ASM_45","ASM_90","ASM_135","energy_0","energy_45","energy_90","energy_135","correlation_0","correlation_45","correlation_90","correlation_135"
2022-06-09,160,31925,"Tiara","Tiara","29'3""""",150,3,5.440257448,78,80,NA,0,NA,NA,NA,"",31.3203793,-0.5077326,0.3386705,0.6859201,0.5077326,2.075752,0.2414505,2.8433156,0.3380063,0.6386718,0.0804692,-0.0225185,0.1508608,0.0225185,0.295979,0.030774,-3.04e-05,0.5194721,-0.0219988,3.2345068,12.0286818,2.9346476,0.5232864,0.112183,0.7096373,0.2964817,1.1073097,0.406454731,29.7195122,166.7886179,148.5132275,172.6260163,4.26097561,11.22764228,10.73015873,11.2601626,0.207265814,0.065454762,0.061714372,0.05803341,0.002578822,0.001982947,0.002257076,0.001964586,0.050782104,0.044530289,0.04750869,0.044323651,0.898785646,0.437861766,0.500025564,0.417029536
2022-06-09,160,31926,"Scarlett","Tiara","29'3""""",150,3,10.41305999,88,90,NA,0,NA,NA,NA,"",31.1632786,-0.485419,0.308987,0.6580266,0.485419,1.8944346,0.2406211,2.7774847,0.3124813,0.6349306,0.0825569,-0.0081956,0.1410035,0.0081956,0.3070234,0.011187,-9.6e-06,0.521937,-0.008413,2.9498661,10.9102688,2.8446548,0.491181,0.1066247,0.6934592,0.2893628,0.9999148,0.407956582,16.62305987,229.5853659,220.0452381,235.297561,3.137472284,13.3902439,13.16904762,13.43902439,0.279617037,0.042541373,0.050561172,0.054509594,0.002908049,0.001903629,0.00185941,0.001873885,0.053926326,0.043630595,0.043120882,0.043288389,0.945870089,0.204330234,0.242916314,0.185503743
2022-06-09,160,31927,"Sierra","Tiara","29'3""""",150,3,3.283655655,91,93,NA,0,NA,NA,NA,"",30.8196564,-0.4423458,0.2840907,0.6151953,0.4423458,1.6057878,0.2051861,3.0123677,0.2875298,0.5215614,0.0911089,-0.006595,0.1384735,0.006595,0.3045091,0.0091115,-5.7e-06,0.5263424,-0.0062645,2.654984,10.119957,2.5651383,0.446654,0.0928857,0.661103,0.2466128,0.9098401,0.375959153,20.54988914,43.44878049,27.79047619,47.33170732,3.476718404,5.029268293,3.771428571,5.390243902,0.232927885,0.200608624,0.287993409,0.166957231,0.002721226,0.002608566,0.003154762,0.002323022,0.052165367,0.051074126,0.056167267,0.048197739,0.956547798,0.909909161,0.942123839,0.901857931
2022-06-09,160,31928,"IAC600","Tiara","42'3""""",200,1,2.480665626,72,74,NA,0,NA,NA,NA,"",31.2247372,-0.4354549,0.2552046,0.5916927,0.4354549,1.548951,0.1889416,2.7388976,0.2641236,0.4671307,0.0888412,0.0154711,0.1251838,-0.0154711,0.3270642,-0.0208388,4.07e-05,0.523348,0.0201755,2.4854987,8.9261255,2.6268415,0.4218414,0.0811161,0.6581983,0.2262749,0.8053305,0.408122427,33.33170732,252.8780488,231.2063492,254.6314363,4.72195122,13.53387534,13.22751323,13.57452575,0.16952156,0.052763983,0.053194261,0.056437996,0.002358715,0.00197193,0.001942135,0.001909504,0.048566604,0.044406422,0.044069659,0.043697874,0.881880553,0.08716696,0.16876395,0.081469113
2022-06-09,160,31929,"Sierra","Tiara","42'3""""",200,1,6.573046954,89,92,NA,0,NA,NA,NA,"",31.4367104,-0.4498177,0.2566748,0.6016034,0.4498177,1.6410263,0.1998059,2.4949138,0.2657546,0.5006711,0.0845099,0.0220385,0.1180383,-0.0220385,0.3250482,-0.0298144,4.6e-05,0.5325502,0.0268911,2.5367386,8.8410931,2.7569807,0.4314014,0.0832034,0.6634451,0.2385945,0.8106493,0.422795846,41.76053215,253.0609756,222.6333333,257.7439024,5.144124169,13.48536585,12.9,13.81707317,0.170308662,0.061610804,0.055440556,0.05886538,0.002249251,0.001879833,0.001785714,0.001957168,0.047426274,0.043357046,0.042257713,0.044239895,0.84158077,-0.010570107,0.120760764,-0.036587972
2022-06-09,160,31930,"Scarlett","Tiara","42'3""""",200,1,11.12714755,88,90,NA,0,NA,NA,NA,"",31.3483334,-0.5345737,0.3383794,0.7206606,0.5345737,2.3146207,0.2685338,2.6971142,0.3418113,0.7380569,0.0668278,-0.0458941,0.1769147,0.0458941,0.3048076,0.0614413,-4.65e-05,0.486355,-0.0440992,3.6648109,11.7249393,3.0145705,0.5649866,0.1121096,0.7423088,0.3315638,1.1062568,0.417355737,27.82039911,194.797561,176.4047619,199.9682927,4.055432373,12.08536585,11.43333333,12.03170732,0.219333804,0.055616799,0.067408345,0.06307662,0.002694185,0.001933373,0.001975624,0.00189768,0.051905543,0.043970138,0.044447987,0.043562369,0.893633844,0.258690797,0.329038358,0.240757024
2022-06-09,160,31931,"Tiara","Tiara","42'3""""",200,1,6.033896506,79,82,NA,0,NA,NA,NA,"",31.3689651,-0.5326732,0.3515005,0.7213264,0.5326732,2.29375,0.2516603,2.8205929,0.3515269,0.6750867,0.0701634,-0.0489179,0.1761101,0.0489179,0.2947103,0.0660066,-5.65e-05,0.4941422,-0.0458015,3.6586583,12.3094482,2.9791236,0.5655093,0.1115084,0.7376826,0.3150034,1.1537288,0.411784733,27.625,314.625,296.2146341,318.745,4.134090909,15.6,15.34146341,15.6,0.21253716,0.044557279,0.04702038,0.044715391,0.002623967,0.0019375,0.001838192,0.0019375,0.051224671,0.044017042,0.042874136,0.044017042,0.899862411,-0.11221724,-0.034048821,-0.122596555
2022-06-09,160,31932,"Scarlett","Tiara","42'3""""",200,2,10.48475552,88,91,NA,0,NA,NA,NA,"",31.679678,-0.4877365,0.2898526,0.6628731,0.4877365,1.9108574,0.2251387,2.5994093,0.2975004,0.5824422,0.0736913,-0.0124793,0.1485303,0.0124793,0.3158009,0.0167746,-1.39e-05,0.5072995,-0.0125272,2.9940419,9.9852009,2.8357816,0.4966007,0.0915205,0.7023512,0.2751752,0.930687,0.440680639,22.53181818,177.865,161.7195122,181.3825,3.745454545,11.565,11.24634146,11.7625,0.232968356,0.054141491,0.042149094,0.054774556,0.002425103,0.001765625,0.001838192,0.001840625,0.049245338,0.042019341,0.042874136,0.042902506,0.936455707,0.503700638,0.546600641,0.495914291
2022-06-09,160,31933,"Tiara","Tiara","42'3""""",200,2,5.695493565,80,82,NA,0,NA,NA,NA,"",32.1948471,-0.5074129,0.3431416,0.702875,0.5074129,2.073411,0.2374522,2.9758806,0.3409632,0.6250377,0.0755085,-0.0509846,0.1729473,0.0509846,0.2809156,0.0695294,-6.81e-05,0.5070287,-0.0498294,3.424809,12.0687094,2.7694621,0.5431952,0.1066742,0.7153097,0.2963403,1.1234862,0.460467411,46.77990431,176.0289474,144.6871795,184.1368421,5.38277512,11.16052632,10.44102564,11.39473684,0.160880181,0.074657898,0.064179857,0.072298481,0.002440993,0.002042936,0.002100592,0.002274931,0.049406403,0.045198853,0.045832213,0.047696234,0.777545592,0.177175995,0.320999611,0.137541028
2022-06-09,160,31934,"Sierra","Tiara","42'3""""",200,2,6.441127163,89,92,NA,0,NA,NA,NA,"",31.8383217,-0.4513344,0.2867892,0.6337939,0.4513344,1.6498407,0.2031314,2.9968307,0.2912399,0.5107828,0.085257,-0.0169625,0.148339,0.0169625,0.3035068,0.0230623,-2.91e-05,0.5165259,-0.0185698,2.7455595,10.1388779,2.5609088,0.4644603,0.0888667,0.673151,0.247328,0.9196034,0.436346556,42.7195122,256.6856369,229.1984127,262.6585366,5.231707317,13.48238482,13.23015873,13.56910569,0.17081815,0.06048552,0.039038494,0.059541917,0.002415229,0.001942553,0.00197013,0.002056389,0.04914498,0.044074406,0.044386142,0.045347427,0.845918256,0.083113121,0.197662507,0.067498041
2022-06-09,160,31935,"IAC600","Tiara","42'3""""",200,2,4.112456078,72,74,NA,0,NA,NA,NA,"",32.1756134,-0.425451,0.2576934,0.5852693,0.425451,1.4852192,0.1828449,2.9461725,0.2657659,0.4482593,0.0939179,0.0126208,0.1273048,-0.0126208,0.3250704,-0.0169624,3.33e-05,0.5225838,0.0159118,2.4302883,9.1679993,2.5481966,0.4145786,0.0816959,0.6517628,0.2188236,0.8143348,0.461491356,38.90243902,129.1073171,87.3547619,104.9195122,4.942350333,9.307317073,7.778571429,8.285365854,0.180679834,0.083727226,0.103910198,0.110373786,0.002291041,0.001882808,0.002046485,0.002028554,0.047864819,0.043391334,0.045238095,0.045039476,0.845586135,0.486845421,0.666081057,0.581727561
2022-06-09,160,31936,"Tiara","Tiara","42'3""""",200,3,4.482405056,79,82,NA,0,NA,NA,NA,"",31.6574898,-0.5229352,0.3583943,0.7184125,0.5229352,2.2025814,0.2508495,2.9836738,0.3549101,0.6713829,0.0736445,-0.056471,0.1782819,0.056471,0.2810286,0.0770859,-7.26e-05,0.5011649,-0.0543787,3.6068289,12.637991,2.8564465,0.5617191,0.1141244,0.7283615,0.3133913,1.1786705,0.449731867,30.38359202,197.8073171,175.2333333,199.1439024,4.33924612,12.02195122,11.14285714,11.58292683,0.204283868,0.066585008,0.08046354,0.083281693,0.002519653,0.001838192,0.001853741,0.001847115,0.050196148,0.042874136,0.043055098,0.042978074,0.89140446,0.28327978,0.367464159,0.277237451
2022-06-09,160,31937,"IAC600","Tiara","42'3""""",200,3,3.667943741,72,74,NA,0,NA,NA,NA,"",31.8433361,-0.4678885,0.3096102,0.6549314,0.4678885,1.7632929,0.2222844,3.1296728,0.3119105,0.5725349,0.0851898,-0.0268448,0.1572308,0.0268448,0.3017771,0.0366197,-4.39e-05,0.5083227,-0.0284342,2.9275346,11.0739079,2.6184378,0.4878801,0.1006363,0.6886132,0.2707316,1.0021695,0.442712198,25.61419069,211.2365854,195.2452381,215.0390244,3.902439024,12.44634146,12.12619048,12.56585366,0.244744634,0.057407265,0.062876945,0.055164254,0.002758099,0.001817371,0.001930272,0.001969066,0.052517602,0.04263063,0.043934862,0.04437416,0.907197259,0.251461333,0.30682314,0.235555937
2022-06-09,160,31938,"Sierra","Tiara","42'3""""",200,3,6.088385115,89,91,NA,0,NA,NA,NA,"",31.6576328,-0.4537342,0.2786526,0.6180176,0.4537342,1.6682734,0.2112333,2.7544627,0.2843646,0.5371998,0.0876201,0.0061511,0.1289297,-0.0061511,0.3122854,-0.0083154,1.72e-05,0.5306772,0.0081288,2.6439097,9.7985392,2.6986537,0.4482815,0.0926775,0.6671834,0.2527506,0.8901652,0.438402233,27.95121951,203.1780488,179.8166667,200.5926829,4.195121951,11.94390244,11.33571429,11.77317073,0.202129434,0.071332954,0.07372102,0.07268454,0.002386911,0.001808447,0.001731859,0.00174301,0.048856019,0.042525843,0.041615615,0.041749373,0.9051231,0.32884554,0.410395685,0.338983589
2022-06-09,160,31939,"Scarlett","Tiara","42'3""""",200,3,10.08326051,90,92,NA,0,NA,NA,NA,"",31.2537403,-0.5020775,0.3324469,0.687392,0.5020775,2.0247266,0.2536786,2.942873,0.3334624,0.6813201,0.0789144,-0.0317673,0.1609463,0.0317673,0.2990471,0.0434506,-4.26e-05,0.506472,-0.0326691,3.2372749,11.79669,2.837549,0.5246772,0.113703,0.7121795,0.3085984,1.0847927,0.407578639,25.74878049,231.1842818,211.6560847,232.5528455,4.026829268,13.04336043,12.49206349,12.85094851,0.214060491,0.068489829,0.07148898,0.065878086,0.002614515,0.00185075,0.00191414,0.001821373,0.05113233,0.043020347,0.043750887,0.042677549,0.926907971,0.371664878,0.424025829,0.364975831
2022-06-17,168,31820,"Teqing","Mini_Core","16'3""""",130,1,NA,92,95,NA,70,NA,NA,NA,"",37.1639481,-0.3427474,0.2363001,0.6020144,0.3427474,1.0664358,0.1482276,3.1030543,0.2294331,0.3544528,0.0769997,-0.1086782,0.1864654,0.1086782,0.1726673,0.1584992,-0.0001406,0.5674332,-0.1279554,2.5867877,7.826139,1.6557274,0.4338917,0.0507346,0.5640172,0.1854973,0.7369338,0.462095408,23.865,61.57222222,46.13279133,68.03611111,3.865,6.288888889,5.634146341,6.819444444,0.218075451,0.132733097,0.133669529,0.13354833,0.002525,0.002233796,0.002276717,0.002361111,0.050249378,0.047263054,0.047714951,0.048591266,0.94288962,0.851260183,0.886992356,0.835761845
2022-06-17,168,31821,"Doble Carolina","Mini_Core","22'9""""",130,1,NA,95,98,NA,100,NA,NA,NA,"",37.1909485,-0.385159,0.3033074,0.6878191,0.385159,1.2754855,0.1657663,4.0195174,0.2915119,0.401877,0.0747993,-0.1798453,0.2540123,0.1798453,0.1686762,0.253609,-0.0002301,0.4949058,-0.1873487,3.2991951,10.4361629,1.5749917,0.5267239,0.0638576,0.6384051,0.2174448,0.9793663,0.442797339,16.3575,41.74722222,29.14092141,44.225,3.2125,5.280555556,4.376693767,5.202777778,0.263700802,0.149996366,0.202430475,0.19195106,0.003203125,0.002596451,0.002967076,0.002785494,0.056596157,0.050955379,0.054470871,0.052777778,0.951186231,0.875425153,0.914991452,0.867368865
2022-06-17,168,31822,"Red Khosha Cerma","Mini_Core","29'3""""",130,1,NA,84,87,NA,100,NA,NA,NA,"",35.8084831,-0.369318,0.2871203,0.6571296,0.369318,1.2122065,0.1586315,3.8307393,0.2752267,0.3863459,0.0780009,-0.157586,0.2323453,0.157586,0.1684394,0.2246118,-0.0002121,0.5184171,-0.1693614,3.0849221,9.8289909,1.5954725,0.4947796,0.0609279,0.6120957,0.2054686,0.9208013,0.397502812,29.05641026,67.56410256,46.00833333,74.20797721,4.38974359,6.715099715,5.652777778,7.062678063,0.188935078,0.137307472,0.141600609,0.118616532,0.002498356,0.002224008,0.002364969,0.002191541,0.049983561,0.047159388,0.048630948,0.046813894,0.920329145,0.819311942,0.875695976,0.8015601
2022-06-17,168,31823,"EMBRAPA 1200","Mini_Core","29'3""""",130,1,5.203088607,87,90,NA,0,NA,NA,NA,"",40.0389481,-0.3130094,0.2717216,0.6180896,0.3130094,0.9396432,0.1301408,4.3574138,0.256312,0.3062412,0.0877837,-0.1659053,0.2350281,0.1659053,0.1551353,0.2383191,-0.000282,0.5236895,-0.1904989,2.7448387,9.5235004,1.3770424,0.4526392,0.0515958,0.5677525,0.1681819,0.8650888,0.495351686,27.87435897,52.37321937,28.76388889,51.18518519,3.997435897,5.774928775,4.275,5.726495726,0.236048666,0.150893326,0.20059603,0.152969065,0.003389218,0.002723192,0.003152006,0.002930171,0.058216987,0.052184214,0.05614273,0.054131054,0.929997339,0.865037664,0.927917072,0.867606312
2022-06-17,168,31824,"PATNAI 6","Mini_Core","22'9""""",130,1,NA,92,94,NA,80,NA,NA,NA,"",39.7026863,-0.4471233,0.3759717,0.7792018,0.4471233,1.6491688,0.2177895,4.4486041,0.3559107,0.5634784,0.0652599,-0.2750711,0.3299931,0.2750711,0.1286122,0.3814419,-0.0002659,0.4392814,-0.2542626,4.7226768,12.8835831,1.4955316,0.6405284,0.0867354,0.7110811,0.2935411,1.2422655,0.426146213,29.8974359,76.17948718,59.25833333,86.6980057,4.312820513,7.182336182,6.402777778,7.774928775,0.191107775,0.115676526,0.128082014,0.091313006,0.002889546,0.002459396,0.002472994,0.002349819,0.053754501,0.049592294,0.049729205,0.048474927,0.880055707,0.666633983,0.749693268,0.619363439
2022-06-17,168,31825,"M-202","Mini_Core","16'3""""",130,1,7.284553476,79,82,NA,0,NA,NA,NA,"",36.9721298,-0.3675497,0.3057492,0.6762485,0.3675497,1.2052927,0.1703785,4.1507931,0.288902,0.4203821,0.0782536,-0.1891056,0.2537246,0.1891056,0.1457455,0.2706611,-0.0002535,0.5087253,-0.2038288,3.2841029,10.5053883,1.4893351,0.5169543,0.0662875,0.6165187,0.2217637,0.9882007,0.43797123,24.94102564,49.88603989,34.06388889,61.19088319,3.812820513,5.492877493,4.619444444,6.233618234,0.252456857,0.165515272,0.182092852,0.151231585,0.0032643,0.002909879,0.002970679,0.002479688,0.057134051,0.053943294,0.054503936,0.049796462,0.925949198,0.854745517,0.902713157,0.821552788
2022-06-17,168,31826,"ECIA76-S89-1","Mini_Core","16'3""""",130,1,NA,89,91,NA,60,NA,NA,NA,"",34.3178825,-0.3078528,0.2449217,0.608216,0.3078528,0.918736,0.1245928,3.6102858,0.2313702,0.2922159,0.079698,-0.1572487,0.2155851,0.1572487,0.1286189,0.2328064,-0.0002108,0.5625732,-0.1825161,2.6630218,8.2096968,1.3879329,0.441402,0.0434464,0.5393871,0.1602807,0.7681267,0.275513741,41.505,118.8166667,88.83468835,126.6722222,4.965,9.177777778,7.945799458,9.333333333,0.175695484,0.086827463,0.101914126,0.093250846,0.002371875,0.002202932,0.002280389,0.002121914,0.048701899,0.046935403,0.047753415,0.046064233,0.868522832,0.616775201,0.72179433,0.593191611
2022-06-17,168,31827,"Gasym Hany","Mini_Core","22'9""""",130,1,NA,68,70,NA,100,NA,NA,NA,"",34.3296127,-0.4751232,0.4510693,0.7989222,0.4751232,1.8932809,0.2245668,5.4561958,0.420257,0.591873,0.0735202,-0.2971174,0.362705,0.2971174,0.1589547,0.3973982,-0.0003744,0.3944445,-0.2515281,5.501194,16.3512211,1.542246,0.6705385,0.1109408,0.7495417,0.3069307,1.5139686,0.304283831,11.36410256,27.38461538,13.98888889,17.39031339,2.574358974,4.07977208,2.877777778,3.316239316,0.318683549,0.212981986,0.288479179,0.241418493,0.004316239,0.003461823,0.003834877,0.003611984,0.065698092,0.058837255,0.06192638,0.060099781,0.965818597,0.915198809,0.958210521,0.946456619
2022-06-17,168,31828,"WAB462-10-3-1","Mini_Core","29'3""""",130,1,3.382021934,80,82,NA,0,NA,NA,NA,"",37.1157341,-0.3773223,0.3043415,0.678398,0.3773223,1.2342352,0.1794339,3.9582148,0.2884364,0.4430739,0.0776968,-0.173632,0.2410859,0.173632,0.1515634,0.2494252,-0.0002339,0.5190736,-0.1908606,3.1944759,10.399087,1.5665227,0.5156061,0.0689787,0.6187323,0.2307629,0.9831074,0.366625916,26.6875,56.80555556,48.94850949,81.00555556,4.1125,6.088888889,5.880758808,7.411111111,0.203959515,0.150010795,0.131382825,0.122861271,0.002871875,0.002719907,0.00255947,0.002615741,0.053589878,0.052152732,0.050591205,0.051144313,0.895255818,0.776556334,0.808364908,0.681157028
2022-06-17,168,31829,"RT7521FP","Mini_Core","29'3""""",130,1,18.47163849,83,86,NA,0,NA,NA,NA,"",35.6267471,-0.3844302,0.3208219,0.6994556,0.3844302,1.2907468,0.1799095,4.0583134,0.3007468,0.4484842,0.0752495,-0.2023107,0.2587898,0.2023107,0.1268169,0.2924899,-0.0002492,0.5144171,-0.2129058,3.4907413,10.8860273,1.5088874,0.5417795,0.0696847,0.6256833,0.2353966,1.0427334,0.360053789,38.31282051,121.7891738,96.65277778,134.2735043,4.943589744,9.0997151,8.252777778,9.441595442,0.166388108,0.09864982,0.107744691,0.090419375,0.002360289,0.002069788,0.002064043,0.001948036,0.048582809,0.045494927,0.045431742,0.044136562,0.885872367,0.641564895,0.723783803,0.605503915
2022-06-17,168,31830,"Bombilla","Mini_Core","22'9""""",130,1,NA,74,76,NA,60,NA,NA,NA,"",34.7322006,-0.5327883,0.4745667,0.8404081,0.5327883,2.3152776,0.2753764,4.6988134,0.441328,0.7656232,0.0616849,-0.3171722,0.3699229,0.3171722,0.1272579,0.4308647,-0.0002806,0.4017669,-0.2570552,6.4399343,16.5757961,1.7119634,0.725713,0.1274856,0.780693,0.3724972,1.5989825,0.336378454,22.1275,41.175,25.00271003,43.05,3.5525,4.936111111,4.032520325,5.161111111,0.26201117,0.192932948,0.187950702,0.195322666,0.003446875,0.003140432,0.003620714,0.002935957,0.058710093,0.056039558,0.060172367,0.05418447,0.901946012,0.808882045,0.885882802,0.794568107
2022-06-17,168,31831,"Jefferson","Mini_Core","16'3""""",130,1,6.503932455,77,79,NA,0,NA,NA,NA,"",35.1608696,-0.2921736,0.2352996,0.5912573,0.2921736,0.8623002,0.1180412,3.615006,0.2219043,0.2768582,0.080898,-0.1555181,0.2129296,0.1555181,0.1263424,0.2310913,-0.0002129,0.5670577,-0.1841797,2.5801554,7.9006524,1.3496016,0.4255183,0.0408438,0.5239079,0.1513897,0.7333139,0.315042045,15.9525,23.75555556,9.837398374,25.87777778,2.8225,3.783333333,2.585365854,3.811111111,0.310590327,0.233558526,0.288055949,0.232482955,0.006140625,0.004660494,0.005570611,0.004525463,0.07836214,0.06826781,0.074636528,0.067271561,0.952717989,0.929435189,0.973943187,0.923123671
2022-06-17,168,31832,"EMBRAPA 1200","Mini_Core","16'3""""",130,2,7.024155281,88,91,NA,0,NA,NA,NA,"",34.5102921,-0.2022058,0.1860299,0.4682783,0.2022058,0.5504388,0.0462601,4.3018212,0.1764763,0.1096151,0.1004016,-0.1276485,0.2017699,0.1276485,0.1648632,0.185295,-0.0002735,0.5551088,-0.1603722,2.0448494,6.7163329,1.1832057,0.3177454,0.0187171,0.4576866,0.0605125,0.5550561,0.293078298,41.14090909,67.8675,37.00487805,77.97,5.045454545,6.8875,5.073170732,7.215,0.176222069,0.098830038,0.158819156,0.11864359,0.002151343,0.002134375,0.002367638,0.002059375,0.046382572,0.046199297,0.048658384,0.045380337,0.883061809,0.807028684,0.896420723,0.777078697
2022-06-17,168,31833,"RT7521FP","Mini_Core","22'9""""",130,2,18.47163849,83,86,NA,0,NA,NA,NA,"",34.5477333,-0.4286117,0.3528919,0.7339325,0.4286117,1.5409827,0.2132776,3.9299235,0.3297884,0.5507271,0.0715159,-0.2091285,0.2643622,0.2091285,0.1242787,0.3018715,-0.0002322,0.5098132,-0.2108818,3.930208,11.9035568,1.6501256,0.5827421,0.0847534,0.6594681,0.2784849,1.1587629,0.292210456,32.50815851,103.8666667,84.825,115.7692308,4.363636364,8.338461538,7.795,8.912820513,0.201956611,0.117674307,0.098664155,0.088117752,0.002771122,0.002047995,0.00214375,0.002087442,0.052641444,0.045254776,0.046300648,0.045688538,0.891205498,0.63752122,0.713976509,0.596134654
2022-06-17,168,31834,"PATNAI 6","Mini_Core","29'3""""",130,2,NA,92,94,NA,90,NA,NA,NA,"",33.7275352,-0.4472387,0.370607,0.7700685,0.4472387,1.6504246,0.2222931,4.1678462,0.3486734,0.5784706,0.0656497,-0.2553209,0.3068563,0.2553209,0.1185437,0.3608701,-0.0002446,0.4679461,-0.2420284,4.5179,12.5467882,1.5626494,0.628297,0.087484,0.6952322,0.296224,1.2228562,0.323938148,36.54,39.44166667,7.639566396,46.725,3.58,4.436111111,2.2899729,4.686111111,0.383508163,0.225322872,0.303498901,0.219848526,0.00905625,0.006589506,0.008218212,0.006574074,0.095164332,0.081175773,0.090654356,0.081080664,0.911160936,0.904245195,0.981108086,0.886395997
2022-06-17,168,31835,"Jefferson","Mini_Core","29'3""""",130,2,6.764043868,78,80,NA,0,NA,NA,NA,"",35.9350128,-0.1886585,0.1700976,0.4679383,0.1886585,0.4806144,0.0474215,3.8295395,0.1601091,0.1037388,0.0940684,-0.1305013,0.1916597,0.1305013,0.133975,0.1955068,-0.0002418,0.5874443,-0.1719489,1.9341865,5.9521275,1.1350465,0.3103833,0.0158852,0.4265086,0.0602194,0.4974129,0.331000224,40.41769042,48.60810811,13.66842105,54.90810811,4.329238329,5.3,3.036842105,5.540540541,0.282522446,0.170195417,0.247524706,0.186615266,0.005454304,0.004134405,0.004515235,0.003897005,0.07385326,0.064299337,0.067195502,0.062425997,0.878620443,0.851360932,0.957519502,0.831427678
2022-06-17,168,31836,"Red Khosha Cerma","Mini_Core","22'9""""",130,2,NA,85,87,NA,100,NA,NA,NA,"",34.4013977,-0.4580952,0.3800467,0.7785291,0.4580952,1.7385767,0.2324555,4.0107498,0.3544073,0.6141348,0.0639302,-0.2627529,0.3051644,0.2627529,0.0966879,0.3765818,-0.0002322,0.4813992,-0.2452153,4.765111,12.7124491,1.58505,0.6402509,0.0911489,0.694415,0.3095716,1.257009,0.358763306,27.77954545,78.8975,64.26585366,92.3125,4.193181818,7.1575,6.626829268,8.0025,0.202216366,0.138111971,0.12996241,0.101178867,0.002644628,0.002203125,0.002195122,0.002071875,0.051425948,0.046937458,0.046852129,0.045517854,0.902292169,0.710629695,0.76436363,0.660554312
2022-06-17,168,31837,"ECIA76-S89-1","Mini_Core","16'3""""",130,2,NA,91,93,NA,85,NA,NA,NA,"",34.6150169,-0.2841837,0.2241413,0.5840411,0.2841837,0.8174403,0.114171,3.3515871,0.210468,0.2638019,0.0793682,-0.1504856,0.2013375,0.1504856,0.110742,0.2279214,-0.0001949,0.5913653,-0.1823553,2.471421,7.3970256,1.3382772,0.4156817,0.0373648,0.5029769,0.1453716,0.6929432,0.293390632,27.94358974,81.98290598,61.85833333,90.03418803,3.917948718,7.641025641,6.836111111,7.965811966,0.242564148,0.096183718,0.102414013,0.099141653,0.003619329,0.002487804,0.002611883,0.002564914,0.060160863,0.049877896,0.051106582,0.050644982,0.868801468,0.617827061,0.734662051,0.588272867
2022-06-17,168,31838,"Teqing","Mini_Core","16'3""""",130,2,NA,88,91,NA,80,NA,NA,NA,"",33.9555969,-0.2558613,0.2002057,0.551784,0.2558613,0.6979575,0.1042763,3.3085091,0.189349,0.2352364,0.0804,-0.1410747,0.1949282,0.1410747,0.1173155,0.2135554,-0.000189,0.5947739,-0.1802409,2.259238,6.6451507,1.2770088,0.3826272,0.0323516,0.4783452,0.130741,0.6063442,0.287123666,23.48018648,97.55897436,82.855,99.05128205,3.675990676,8.466666667,7.92,8.466666667,0.242612659,0.096502266,0.08897966,0.08942343,0.002871643,0.002228797,0.002234375,0.002159763,0.053587711,0.047210135,0.047269176,0.046473254,0.919579724,0.657157021,0.708143794,0.651986178
2022-06-17,168,31839,"M-202","Mini_Core","22'9""""",130,2,1.950978989,79,81,NA,0,NA,NA,NA,"",35.3831635,-0.2270388,0.2132962,0.5303439,0.2270388,0.6134861,0.0743947,4.4244614,0.2003332,0.1666858,0.0958553,-0.1539053,0.2185196,0.1539053,0.1434064,0.2251132,-0.0003063,0.5496734,-0.1932706,2.2162139,7.6045737,1.1770544,0.3662729,0.0278607,0.483493,0.0955422,0.6537056,0.293500347,25.72820513,57.41310541,30.57222222,50.19373219,4.066666667,6.034188034,4.394444444,5.834757835,0.220641151,0.142528009,0.198794638,0.136928908,0.002935569,0.00262579,0.002893519,0.002443162,0.054180889,0.051242467,0.053791435,0.049428352,0.932976054,0.856734114,0.924197227,0.874593274
2022-06-17,168,31840,"Gasym Hany","Mini_Core","29'3""""",130,2,NA,69,71,NA,100,NA,NA,NA,"",34.4851189,-0.3583281,0.3178597,0.6871622,0.3583281,1.1311606,0.1369228,5.0048323,0.3038227,0.3200327,0.0831956,-0.2078823,0.284928,0.2078823,0.1785319,0.2868461,-0.0003402,0.4574464,-0.2126332,3.2750649,11.4370213,1.3925982,0.5254542,0.058,0.6435457,0.1840129,1.0320164,0.321615251,30.3725,70.25555556,54.1598916,81.11388889,4.3425,6.888888889,6.01897019,7.408333333,0.190860108,0.121157829,0.145620559,0.112457667,0.0027,0.002361111,0.002519077,0.002253086,0.051961524,0.048591266,0.050190404,0.047466687,0.884768017,0.720676067,0.788796879,0.677172923
