Date,Plot_Number,Rice_Cultivar,Experiment_Name,Bay_Length,Nitrogen_Rate,Replicate,Yield,Heading_25,Heading_50,Heading_100,Percent_Stand,Percent_Lodge,Final_Lodge,SPAD,Leaf1_Temp,Leaf2_Temp,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
6/23/2021,33771,IAC600,Tiara,"16' 3""""",75,2,6.240379656,,63,65,,,0.0,,,,9.555318,-1.1998241,1.2074208,3.6298625,3.5303726,4.255062,6.602629,5.3107457,8.428247,2.0896795,140,205,-31
6/23/2021,33772,Scarlett ,Tiara,"9' 9""""",75,2,11.62041285,73.0,75,78,,,0.0,,,,10.8500185,-0.549587,-0.3505882,4.194607,5.3542747,5.5560794,6.9081535,6.7115107,8.031994,2.342867,140,218,-44
6/23/2021,33773,Tiara,Tiara,"9' 9""""",75,2,6.636139027,,68,70,,,0.0,,,,10.280804,-1.0150692,0.92759806,3.5178967,3.5143795,4.4350824,6.6648235,5.5314713,8.692789,1.7651914,140,210,-36
6/23/2021,33774,Sierra,Tiara,"16' 3""""",75,2,8.356831947,78.0,80,84,,,0.0,,,,10.12779,-0.32622623,1.123658,4.2053795,3.6253781,4.6645517,6.791678,5.100243,8.449611,2.1763387,140,224,-50
6/23/2021,33775,Tiara,Tiara,"16' 3""""",75,2,6.294868265,,68,70,,,0.0,,,,10.379085,-0.052225504,1.21912,4.393835,3.8157442,4.8394485,6.729229,5.0491467,8.468266,2.134488,140,210,-36
6/23/2021,33776,Scarlett ,Tiara,"9' 9""""",75,2,11.21318219,74.0,76,79,,,0.0,,,,10.898218,-0.602377,0.03141467,3.9022827,5.1392574,5.369315,6.6463704,6.3741107,8.238151,2.102281,140,219,-45
6/23/2021,33777,Tiara,Tiara,"9' 9""""",75,3,6.613196455,,68,70,,,0.0,,,,10.190726,-0.6932965,1.0465305,3.8970966,3.6689932,4.4723682,6.560976,5.302031,8.573147,1.9209338,140,210,-36
6/23/2021,33778,Sierra,Tiara,"16' 3""""",75,3,7.10932958,78.0,80,84,,,0.0,,,,10.149709,-0.14320154,1.2192817,4.4892106,3.720664,4.6127477,6.7775297,4.9531655,8.405585,2.1081343,140,224,-50
6/23/2021,33779,IAC600,Tiara,"16' 3""""",75,3,6.30347173,,63,66,,,0.0,,,,9.891103,-0.99938214,1.0250775,3.6747437,3.620956,4.358676,6.5745373,5.444935,8.498341,1.9837835,140,206,-32
6/23/2021,33780,Sierra,Tiara,"9' 9""""",75,3,10.35570356,77.0,79,83,,,0.0,,,,10.668098,0.25057542,0.8595515,4.4845843,4.3705144,5.087217,6.835275,5.3861217,8.181054,2.250705,140,223,-49
6/23/2021,33781,Tiara,Tiara,"9' 9""""",75,3,6.168684118,,68,71,,,0.0,,,,10.821652,0.26604447,0.8526442,4.923553,4.438701,5.4334836,7.0269527,5.6542945,8.0337105,2.4225464,140,211,-37
6/23/2021,33782,Scarlett ,Tiara,"16' 3""""",75,3,11.0812624,74.0,76,78,,,0.0,,,,10.960515,0.057631314,0.050104454,4.865834,5.3377604,5.7704673,7.0624576,6.7391224,7.5397964,2.7328436,140,218,-44
6/23/2021,33783,IAC600,Tiara,"16' 3""""",75,3,5.334148051,,64,67,,,0.0,,,,9.876613,-0.5210851,1.1172,4.111579,3.6189668,4.4004874,6.7129393,5.0692725,8.363407,2.0397184,140,207,-33
6/23/2021,33784,Scarlett ,Tiara,"9' 9""""",75,3,10.73999164,74.0,76,79,,,0.0,,,,10.572241,-0.9500167,0.29766786,3.4012551,3.9463735,4.4193883,6.4176087,5.9988427,8.779532,1.7779537,140,219,-45
6/23/2021,33785,Tiara,Tiara,"29' 3""""",150,1,7.115065223,72.0,73,75,,,0.0,,,,10.273738,0.4233252,1.1314967,5.0588307,4.112845,4.8747387,6.6997495,5.0936284,7.9665475,2.4004529,140,215,-41
6/23/2021,33786,IAC600,Tiara,"35' 9""""",150,1,6.274793514,,65,67,,,0.0,,,,10.234328,0.34088975,0.94344527,5.0611,4.308348,4.98495,6.614639,5.2879686,7.900617,2.3732367,140,207,-33
6/23/2021,33787,Sierra,Tiara,"35' 9""""",150,1,8.084388902,84.0,86,88,,,0.0,,,,9.634586,-0.027904192,1.3601424,4.6209955,3.7005303,4.2497077,6.5825334,4.6275554,8.190578,2.0310135,140,228,-54
6/23/2021,33788,IAC600,Tiara,"29' 3""""",150,1,6.363695982,,66,69,,,0.0,,,,10.169563,0.21041064,1.3142223,4.6340313,4.0084867,4.567744,6.380017,4.917999,8.353482,2.0019724,140,209,-35
6/23/2021,33789,Scarlett ,Tiara,"29' 3""""",150,1,11.50569999,82.0,84,86,,,0.0,,,,11.270966,-0.069430344,-0.12885644,4.327784,4.717183,5.5018616,7.2354302,6.661692,8.357802,2.4170604,140,226,-52
6/23/2021,33790,Scarlett ,Tiara,"35' 9""""",150,1,11.44834356,81.0,83,84,,,0.0,,,,10.992424,0.63517433,0.3725724,5.44318,4.904358,5.626157,6.9249773,6.467534,7.6738243,2.8558426,140,224,-50
6/23/2021,33791,Sierra,Tiara,"35' 9""""",150,1,8.758326962,83.0,85,88,,,0.0,,,,10.252581,0.55841064,0.9731997,5.287863,4.189247,4.8407764,6.624386,5.163063,7.8998055,2.583164,140,228,-54
6/23/2021,33792,Tiara,Tiara,"29' 3""""",150,1,6.854093464,71.0,73,74,,,0.0,,,,10.538969,-0.25120655,0.87970054,4.163599,3.7964132,4.551279,6.608267,5.320667,8.730415,1.9597752,140,214,-40
6/23/2021,33793,Scarlett ,Tiara,"29' 3""""",150,2,12.30869002,79.0,81,83,,,0.0,,,,10.85142,-0.6106887,-0.6644478,4.2656116,5.9068804,5.7298884,6.868615,7.1588182,7.9129763,2.5782158,140,223,-49
6/23/2021,33794,Tiara,Tiara,"35' 9""""",150,2,7.642744386,69.0,70,72,,,0.0,,,,10.246096,-0.18504311,0.9259901,4.3292384,4.079606,4.8991146,6.6327043,5.334927,8.176382,2.0756624,140,212,-38
6/23/2021,33795,IAC600,Tiara,"35' 9""""",150,2,6.871300393,,65,67,,,0.0,,,,10.254858,-0.8784552,0.7530155,3.7002954,3.555851,4.493587,6.6432896,5.4844236,8.663487,1.8632288,140,207,-33
6/23/2021,33796,Sierra,Tiara,"29' 3""""",150,2,8.540372525,83.0,85,88,,,0.0,,,,10.41463,0.15588184,0.9704924,4.888356,3.9197235,4.932345,6.984592,5.264145,8.145462,2.466895,140,228,-54
6/23/2021,33797,Sierra,Tiara,"29' 3""""",150,2,8.537504704,83.0,85,88,,,0.0,,,,10.688731,-0.44340393,0.7139382,3.9319866,4.225831,4.9268975,6.770237,5.591981,8.493421,2.0787628,140,228,-54
6/23/2021,33798,IAC600,Tiara,"35' 9""""",150,2,6.79100139,,66,69,,,0.0,,,,10.447561,0.26540947,0.8755093,5.006787,4.1263685,5.226157,6.941483,5.4983826,7.797362,2.418958,140,209,-35
6/23/2021,33799,Tiara,Tiara,"35' 9""""",150,2,7.175289476,69.0,71,74,,,0.0,,,,10.885046,0.5302807,0.3998617,5.3165197,4.783506,5.4910793,6.881412,6.242058,7.790536,2.659418,140,214,-40
6/23/2021,33800,Scarlett ,Tiara,"29' 3""""",150,2,13.57339932,80.0,82,84,,,0.0,,,,10.156041,-0.1906336,-0.48853058,6.407878,6.382941,6.2819443,6.5398073,6.9750113,6.3207827,3.3202167,140,224,-50
6/23/2021,33801,IAC600,Tiara,"29' 3""""",150,3,7.96967604,,66,68,,,0.0,,,,10.663954,-0.6824872,0.5067476,3.820262,4.1263165,4.9331303,6.6837983,5.83855,8.527841,1.9597704,140,208,-34
6/23/2021,33802,Scarlett ,Tiara,"35' 9""""",150,3,13.56766367,79.0,80,82,,,0.0,,,,10.567315,-0.19843692,-0.3307642,5.7879767,6.277406,6.097055,6.8396072,6.9393225,6.7482824,2.9710138,140,222,-48
6/23/2021,33803,Tiara,Tiara,"35' 9""""",150,3,5.05023372,69.0,71,74,,,0.0,,,,10.579915,0.4584857,0.8830548,5.1844115,4.3283134,5.1640844,6.916319,5.617808,7.932807,2.6399963,140,214,-40
6/23/2021,33804,Tiara,Tiara,"29' 3""""",150,3,7.966808219,70.0,71,74,,,0.0,,,,10.681162,-0.6247907,0.5272482,3.71005,4.449894,4.8779325,6.580932,5.8957024,8.413265,2.0095224,140,214,-40
6/23/2021,33805,Sierra,Tiara,"29' 3""""",150,3,8.841493786,83.0,85,88,,,0.0,,,,10.5169325,0.6699731,0.9102864,5.1873293,4.2147284,5.0420794,6.9670653,5.42247,7.9545345,2.6937578,140,228,-54
6/23/2021,33806,Sierra,Tiara,"35' 9""""",150,3,7.768928533,81.0,83,86,,,0.0,,,,10.5069895,0.16756591,1.0681542,4.7339463,4.008624,4.999624,7.023993,5.0872626,8.154446,2.331092,140,226,-52
6/23/2021,33807,IAC600,Tiara,"35' 9""""",150,3,5.824545534,,66,68,,,0.0,,,,10.214534,-0.5799953,0.93666095,3.999773,3.5799346,4.3150854,6.61237,5.365998,8.679612,1.90088,140,208,-34
6/23/2021,33808,Scarlett ,Tiara,"29' 3""""",150,3,12.24559795,80.0,82,84,,,0.0,,,,10.768376,-1.2358462,-0.8732,3.4196172,6.337012,5.456272,6.4173303,7.458435,8.024164,2.3532922,140,224,-50
6/23/2021,33809,Sierra,Tiara,"48' 9""""",200,1,7.955336933,84.0,86,88,,,0.0,,,,10.08704,0.16725652,1.141062,4.8292484,3.8101616,4.537621,6.694377,4.877042,8.209399,2.2167912,140,228,-54
6/23/2021,33810,IAC600,Tiara,"55' 3""""",200,1,6.785265747,,66,69,,,0.0,,,,10.39342,0.3240546,1.1046958,4.7355165,4.16094,4.845227,6.581166,5.1534686,8.172047,2.180412,140,209,-35
6/23/2021,33811,Tiara,Tiara,"55' 3""""",200,1,6.707834566,72.0,74,77,,,0.0,,,,10.457651,0.29370785,0.22431399,5.7485876,5.3140755,5.7088494,6.670355,6.340101,7.2081327,2.903828,140,217,-43
6/23/2021,33812,Sierra,Tiara,"48' 9""""",200,1,7.158082546,84.0,86,88,,,0.0,,,,10.357542,0.4202339,0.6801287,5.4330764,4.6768537,5.2914047,6.62669,5.712953,7.634321,2.5970623,140,228,-54
6/23/2021,33813,Tiara,Tiara,"48' 9""""",200,1,6.773794461,72.0,73,76,,,0.0,,,,10.957784,0.16668025,0.7777733,4.7664075,4.33074,5.205272,6.9518847,5.7635074,8.378256,2.5306861,140,216,-42
6/23/2021,33814,Scarlett ,Tiara,"55' 3""""",200,1,11.47702178,82.0,84,86,,,0.0,,,,10.195109,0.09094727,-0.17597333,6.2390275,6.143232,6.1908464,6.580679,6.7765365,6.7045608,3.0718553,140,226,-52
6/23/2021,33815,Scarlett ,Tiara,"55' 3""""",200,1,11.42826881,82.0,84,86,,,0.0,,,,10.594861,-0.43480632,-0.748974,5.152401,6.368024,6.071539,6.8350616,7.2448726,7.2133675,2.8001003,140,226,-52
6/23/2021,33816,IAC600,Tiara,"48' 9""""",200,1,5.944994038,,66,68,,,0.0,,,,10.733311,-0.19769467,0.52785885,4.2759185,4.3261247,5.2782187,6.8758717,5.629798,8.25712,2.0398667,140,208,-34
6/23/2021,33817,Sierra,Tiara,"48' 9""""",200,2,8.465809166,83.0,85,87,,,0.0,,,,10.610066,0.55132264,0.7394612,5.3215923,4.3787713,5.0128922,6.713253,5.74088,7.8957863,2.6566648,140,227,-53
6/23/2021,33818,Scarlett ,Tiara,"55' 3""""",200,2,12.52090881,82.0,84,86,,,0.0,,,,10.831068,-0.30879417,-0.306869,4.895346,5.8090987,5.935953,6.9530005,6.9187517,7.4752846,2.7181933,140,226,-52
6/23/2021,33819,Scarlett ,Tiara,"55' 3""""",200,2,13.5848706,82.0,84,86,,,0.0,,,,10.706239,-0.13017052,-0.3603545,5.4298506,6.011828,6.032683,6.769616,7.0331407,7.1266847,2.9216657,140,226,-52
6/23/2021,33820,Tiara,Tiara,"48' 9""""",200,2,7.031898399,71.0,73,76,,,0.0,,,,10.754121,0.010886203,0.8668881,4.6174607,3.865667,4.935,6.980696,5.3737745,8.440511,2.3050482,140,216,-42
6/23/2021,33821,IAC600,Tiara,"48' 9""""",200,2,6.269057871,,66,68,,,0.0,,,,10.014308,-1.0393866,0.8905011,3.7042909,3.6173394,4.451707,6.6599956,5.516778,8.583712,2.0354702,140,208,-34
6/23/2021,33822,IAC600,Tiara,"55' 3""""",200,2,6.091252936,,67,70,,,0.0,,,,10.754787,0.48968276,0.73073345,5.273929,4.563427,5.372668,6.917077,5.8886676,7.8313737,2.7051983,140,210,-36
6/23/2021,33823,Sierra,Tiara,"55' 3""""",200,2,8.124538403,83.0,85,87,,,0.0,,,,10.644177,0.059063133,0.913284,4.582054,4.431452,5.2676272,6.85132,5.5042343,8.093459,2.2787025,140,227,-53
6/23/2021,33824,Tiara,Tiara,"48' 9""""",200,2,7.393243912,70.0,72,74,,,0.0,,,,10.502528,-0.7314696,0.69771814,3.6555626,3.902934,4.6393743,6.6485643,5.6430516,8.608262,1.8906025,140,214,-40
6/23/2021,33825,Sierra,Tiara,"48' 9""""",200,3,8.090124545,82.0,84,86,,,0.0,,,,10.053061,-0.67833203,1.0907345,3.873465,3.6866283,4.5288324,6.6028132,5.2858624,8.493494,2.0121632,140,226,-52
6/23/2021,33826,IAC600,Tiara,"55' 3""""",200,3,6.971674147,,65,67,,,0.0,,,,10.820674,-0.4063349,0.5403761,3.9815485,4.04005,4.9654336,6.9732137,5.733204,8.548078,2.1036556,140,207,-33
6/23/2021,33827,Sierra,Tiara,"55' 3""""",200,3,8.614935885,83.0,85,87,,,0.0,,,,10.185017,0.19878899,1.1154532,4.8883905,3.8199606,4.649338,6.825459,4.9873524,8.185579,2.2955573,140,227,-53
6/23/2021,33828,Scarlett ,Tiara,"48' 9""""",200,3,12.72165632,80.0,82,84,,,0.0,,,,10.714403,-0.80647296,-0.5481225,4.0908895,5.928057,5.6341786,6.7214684,7.0734086,7.767722,2.4598637,140,224,-50
6/23/2021,33829,Scarlett ,Tiara,"48' 9""""",200,3,12.89659343,80.0,82,84,,,0.0,,,,11.1046715,-0.21403295,-0.28426802,4.603786,5.635061,5.752815,6.919164,7.1262455,7.741487,2.7603421,140,224,-50
6/23/2021,33830,Tiara,Tiara,"55' 3""""",200,3,6.854093464,71.0,72,74,,,0.0,,,,10.722905,0.2823782,0.9377439,4.857128,4.112139,4.8444815,6.9087615,5.415843,8.454939,2.4037032,140,214,-40
6/23/2021,33831,Tiara,Tiara,"55' 3""""",200,3,7.246985014,70.0,72,74,,,0.0,,,,10.970141,0.38906896,0.73131675,5.030122,4.738137,5.4385886,6.987604,5.9355855,7.965949,2.6679256,140,214,-40
6/23/2021,33832,IAC600,Tiara,"48' 9""""",200,3,6.627535563,,65,67,,,0.0,,,,10.419848,0.03241487,0.81835407,4.5045395,4.166083,5.098247,6.829597,5.38375,8.037019,2.181381,140,207,-33
6/23/2021,35148,Santee Gold ,Santee_Gold,"9' 9""""",75,1,10.55358324,86.0,88,90,,,0.0,,,,10.586909,0.30522582,0.97075576,4.8029294,4.058635,4.7285256,6.6188555,5.394754,8.39701,2.3017447,140,230,-56
6/23/2021,35149,Carolina Gold ,Santee_Gold,"16' 3""""",75,1,5.993747004,84.0,86,88,,,0.0,,,,10.405296,0.055859137,1.1800066,4.3052998,3.923899,4.416155,6.4000463,5.2253304,8.677098,2.061953,140,228,-54
6/23/2021,35150,Charleston Gold ,Santee_Gold,"16' 3""""",75,1,12.839237,78.0,81,83,,,0.0,,,,10.696627,-0.18553548,-0.25057325,5.2475863,5.7165065,5.8776755,6.738964,6.8397326,7.3174996,2.8149862,140,223,-49
6/23/2021,35151,RoyJ ,Santee_Gold,"9' 9""""",75,1,14.23013045,76.0,79,85,,,0.0,,,,10.120499,-0.026696783,1.1325432,4.432274,3.804711,4.3898673,6.540495,5.1084795,8.433632,2.062773,140,225,-51
6/23/2021,35152,Santee Gold ,Santee_Gold,"9' 9""""",75,1,10.05745012,86.0,88,90,,,0.0,,,,10.396875,-0.9920374,0.7295106,3.5483787,3.946238,4.578613,6.5125084,5.728651,8.557023,1.8531659,140,230,-56
6/23/2021,35153,Carolina Gold ,Santee_Gold,"16' 3""""",75,1,6.297736087,84.0,86,88,,,0.0,,,,10.820764,-0.88387656,-0.07565097,3.6243088,5.318716,5.4034853,6.7922654,6.6568856,8.018434,2.3305566,140,228,-54
6/23/2021,35154,Charleston Gold ,Santee_Gold,"16' 3""""",75,1,13.9175379,76.0,78,82,,,5.0,,,,10.45932,-1.5308945,-0.2975322,3.0159137,4.168625,4.2404566,6.048203,6.3547993,8.903446,1.710825,140,222,-48
6/23/2021,35155,RoyJ ,Santee_Gold,"9' 9""""",75,1,14.62588982,75.0,77,82,,,0.0,,,,10.839012,-0.36815977,0.5932385,4.1121883,3.8592699,4.9601703,6.95661,5.547444,8.731818,2.0636396,140,222,-48
6/23/2021,35156,Carolina Gold ,Santee_Gold,"9' 9""""",75,2,6.727909317,85.0,87,89,,,0.0,,,,10.915653,-0.21652637,0.34988734,4.221469,5.0285635,5.3627906,6.7357855,6.2899203,8.038248,2.3888466,140,229,-55
6/23/2021,35157,Charleston Gold ,Santee_Gold,"16' 3""""",75,2,12.33736824,77.0,79,83,,,5.0,,,,10.995018,-0.6042289,-0.092099845,3.7227883,4.9063125,5.225061,6.873669,6.538163,8.372208,2.1997504,140,223,-49
6/23/2021,35158,Carolina Gold ,Santee_Gold,"16' 3""""",75,2,5.259584692,83.0,85,88,,,2.0,,,,11.050315,-0.47768795,0.043109026,3.8955314,5.0560503,5.393819,6.8898997,6.622541,8.148995,2.3604822,140,228,-54
6/23/2021,35159,RoyJ ,Santee_Gold,"9' 9""""",75,2,13.67664089,76.0,79,85,,,0.0,,,,10.505558,0.3538568,1.019576,5.092321,4.330292,5.234813,6.8895283,5.338576,7.9728727,2.5453196,140,225,-51
6/23/2021,35160,Santee Gold ,Santee_Gold,"9' 9""""",75,2,10.64535353,86.0,88,90,,,0.0,,,,10.830346,-0.32015258,0.41119203,4.206272,4.5896587,5.283188,6.873563,5.9821925,8.217834,2.2159503,140,230,-56
6/23/2021,35161,RoyJ ,Santee_Gold,"16' 3""""",75,2,13.06005926,76.0,78,83,,,0.0,,,,10.631253,-0.041236445,0.68744636,4.410354,3.9252563,4.748915,6.792132,5.335398,8.485735,2.073114,140,223,-49
6/23/2021,35162,Santee Gold ,Santee_Gold,"16' 3""""",75,2,10.12341001,86.0,88,90,,,0.0,,,,10.961011,0.3286437,0.4559106,4.96732,4.6536193,5.4632072,7.1348205,6.120538,7.956997,2.7176552,140,230,-56
6/23/2021,35163,Charleston Gold ,Santee_Gold,"9' 9""""",75,2,11.7064475,76.0,78,82,,,1.0,,,,10.6822815,-0.8460746,0.37724122,3.5005586,4.0030923,4.606302,6.5764,5.993563,8.756569,1.8342993,140,222,-48
6/23/2021,35164,Carolina Gold ,Santee_Gold,"9' 9""""",75,3,5.489010414,84.0,86,88,,,0.0,,,,10.862942,-0.6530004,0.26859277,3.7566087,4.763555,5.217515,6.7347345,6.230661,8.228925,2.1659424,140,228,-54
6/23/2021,35165,RoyJ ,Santee_Gold,"16' 3""""",75,3,12.45494892,76.0,78,83,,,0.0,,,,10.754644,0.38229284,0.76447546,5.088771,4.2924037,5.2842374,6.9673553,5.7139874,8.027423,2.475645,140,223,-49
6/23/2021,35166,Charleston Gold ,Santee_Gold,"16' 3""""",75,3,11.95308015,76.0,79,82,,,0.0,,,,10.852487,-0.91099507,-0.13993827,3.5693848,5.0987005,5.2092843,6.655369,6.5589366,8.302593,2.1438603,140,222,-48
6/23/2021,35167,Santee Gold ,Santee_Gold,"9' 9""""",75,3,11.02964162,85.0,87,90,,,0.0,,,,10.896109,-0.64501107,0.23653422,3.639853,4.719433,5.0669327,6.720489,6.2795897,8.3447485,2.1335778,140,230,-56
6/23/2021,35168,RoyJ ,Santee_Gold,"9' 9""""",75,3,13.96629087,74.0,77,82,,,0.0,,,,10.630545,0.43863344,0.56796813,5.3593774,4.713008,5.332168,6.758854,5.988184,7.7217627,2.7227948,140,222,-48
6/23/2021,35169,Charleston Gold ,Santee_Gold,"16' 3""""",75,3,11.4139297,76.0,79,82,,,10.0,,,,10.398747,0.03135871,-0.04355379,5.9448824,5.77974,5.953599,6.570132,6.8003135,6.8726234,3.2236574,140,222,-48
6/23/2021,35170,Santee Gold ,Santee_Gold,"16' 3""""",75,3,11.20744655,85.0,87,90,,,0.0,,,,10.90184,0.22723955,0.786687,4.4583683,4.223772,4.7382374,6.428477,5.7340784,8.703239,2.1207628,140,230,-56
6/23/2021,35171,Carolina Gold ,Santee_Gold,"9' 9""""",75,3,6.670552886,84.0,86,88,,,0.0,,,,10.799648,0.059791032,0.72972554,4.223553,4.0420156,4.461785,6.373266,5.706485,8.843409,2.0116038,140,228,-54
6/23/2021,35172,Carolina Gold ,Santee_Gold,"29' 3""""",150,1,4.574175345,86.0,88,89,,,80.0,,,,10.805318,-0.5466541,-0.7424827,4.6482663,6.0200357,5.627445,6.5228934,7.218476,7.733873,2.4723313,140,229,-55
6/23/2021,35173,Charleston Gold ,Santee_Gold,"35' 9""""",150,1,9.524035311,83.0,85,87,,,50.0,,,,10.5699835,-0.3666059,-0.67682517,5.330039,6.1116548,5.926443,6.641205,7.0758038,7.2674775,2.7690802,140,227,-53
6/23/2021,35174,RoyJ ,Santee_Gold,"35' 9""""",150,1,16.79683072,86.0,88,90,,,0.0,,,,10.733013,0.2073,0.5013646,5.013948,4.6511607,5.5552764,6.839397,5.926873,7.992438,2.3146443,140,230,-56
6/23/2021,35175,Carolina Gold ,Santee_Gold,"29' 3""""",150,1,6.415316769,85.0,87,89,,,70.0,,,,9.767091,-0.46522835,-0.2045694,6.219623,7.0849924,6.5600753,6.305641,7.3221326,6.1466413,3.267729,140,229,-55
6/23/2021,35176,Santee Gold ,Santee_Gold,"29' 3""""",150,1,10.44460602,88.0,90,92,,,0.0,,,,10.36582,-0.53758115,-0.77808017,5.5653386,6.4729824,6.094252,6.682298,7.126951,6.977949,2.7984414,140,232,-58
6/23/2021,35177,Charleston Gold ,Santee_Gold,"35' 9""""",150,1,9.231517515,82.0,84,86,,,60.0,,,,10.012251,-2.5870717,-1.842937,2.2566278,6.4071746,4.550321,5.5560427,7.795275,8.280039,2.090481,140,226,-52
6/23/2021,35178,RoyJ ,Santee_Gold,"35' 9""""",150,1,17.85218904,85.0,87,89,,,0.0,,,,10.339758,-0.05208968,-0.43420786,5.9388266,6.1578665,6.150616,6.5837884,6.8776193,6.7670135,2.9401097,140,229,-55
6/23/2021,35179,Santee Gold ,Santee_Gold,"29' 3""""",150,1,9.825156572,88.0,90,92,,,0.0,,,,9.914641,-0.2715328,-0.3104777,6.3129787,6.878407,6.430245,6.397122,7.1286454,6.3029304,3.1254525,140,232,-58
6/23/2021,35180,Carolina Gold ,Santee_Gold,"29' 3""""",150,2,4.869560963,86.0,88,89,,,60.0,,,,10.717997,-0.44008842,-0.4804411,5.0467367,6.184888,5.958986,6.7994595,7.2091184,7.209943,2.8512678,140,229,-55
6/23/2021,35181,Charleston Gold ,Santee_Gold,"35' 9""""",150,2,9.549845705,82.0,84,86,,,50.0,,,,10.582395,-0.6386565,-0.9119006,5.438033,6.6710134,6.186804,6.7261825,7.5631332,6.6614594,3.1581972,140,226,-52
6/23/2021,35182,Carolina Gold ,Santee_Gold,"35' 9""""",150,2,5.271055978,85.0,87,88,,,60.0,,,,10.547143,-1.6726047,-1.0656142,2.9451413,6.4278016,5.215341,6.2152486,7.5678525,8.138405,2.267063,140,228,-54
6/23/2021,35183,RoyJ ,Santee_Gold,"29' 3""""",150,2,16.67064657,85.0,87,89,,,0.0,,,,11.118902,0.036384538,-0.22466013,4.8263183,5.226783,5.7762113,7.203861,6.710234,7.9181976,2.645063,140,229,-55
6/23/2021,35184,Santee Gold ,Santee_Gold,"29' 3""""",150,2,9.908323397,85.0,88,90,,,0.0,,,,10.922621,-0.84097815,-0.6518899,3.9127057,6.131183,5.690945,6.765101,7.4158745,7.7927866,2.6251702,140,230,-56
6/23/2021,35185,RoyJ ,Santee_Gold,"35' 9""""",150,2,17.14670495,85.0,87,89,,,0.0,,,,10.984234,-0.25463593,0.48758945,4.3038917,4.126923,5.2490044,7.053578,5.8214087,8.496589,2.2239256,140,229,-55
6/23/2021,35186,Santee Gold ,Santee_Gold,"35' 9""""",150,2,11.05258419,87.0,89,91,,,0.0,,,,10.463466,-0.44836488,-0.67631775,5.8129735,6.4723973,6.158302,6.7283916,7.1563845,6.799254,2.9475787,140,231,-57
6/23/2021,35187,Charleston Gold ,Santee_Gold,"29' 3""""",150,2,9.466678881,82.0,84,86,,,80.0,,,,10.281168,-1.6553179,-1.4042946,3.2724812,6.701603,5.485591,6.6605,7.9384713,7.6135583,2.7918625,140,226,-52
6/23/2021,35188,Santee Gold ,Santee_Gold,"29' 3""""",150,3,9.905455575,87.0,89,90,,,0.0,,,,10.892303,-1.1239723,-1.0635209,3.3762965,6.239387,5.44856,6.729158,7.7591934,8.142391,2.5421126,140,230,-56
6/23/2021,35189,Carolina Gold ,Santee_Gold,"35' 9""""",150,3,4.422180804,84.0,86,88,,,70.0,,,,10.548269,-0.9494647,-0.6309266,4.6245975,6.682129,6.045006,6.638651,7.45659,7.0074735,2.8884518,140,228,-54
6/23/2021,35190,RoyJ ,Santee_Gold,"35' 9""""",150,3,16.04546148,84.0,87,89,,,0.0,,,,10.741127,0.33314082,0.21397996,5.3791575,4.9982586,5.637282,6.852244,6.386795,7.5767713,2.6942694,140,229,-55
6/23/2021,35191,Charleston Gold ,Santee_Gold,"29' 3""""",150,3,7.823417142,81.0,83,85,,,80.0,,,,10.605602,-1.2097628,-1.0989987,3.693144,6.625072,5.693237,6.7261567,7.9477034,7.474561,2.8783314,140,225,-51
6/23/2021,35192,RoyJ ,Santee_Gold,"29' 3""""",150,3,16.90580794,85.0,87,89,,,0.0,,,,11.085537,-0.32750726,0.10858466,4.260925,4.8367324,5.5224876,6.961391,6.31095,8.327472,2.2130134,140,229,-55
6/23/2021,35193,Carolina Gold ,Santee_Gold,"35' 9""""",150,3,5.643872777,84.0,86,88,,,90.0,,,,9.822453,0.0070014843,-0.31779867,6.506216,6.6231227,6.2894063,6.247103,7.0681295,6.2754736,3.2256432,140,228,-54
6/23/2021,35194,Charleston Gold ,Santee_Gold,"35' 9""""",150,3,9.985754578,81.0,83,85,,,80.0,,,,10.30208,-0.48678967,-0.9393439,6.104094,6.705721,6.197788,6.599067,7.500958,6.3423843,3.2867699,140,225,-51
6/23/2021,35195,Santee Gold ,Santee_Gold,"29' 3""""",150,3,10.63961789,87.0,89,91,,,0.0,,,,10.42439,-0.5510641,-0.9053006,5.999655,6.5937867,6.3280554,6.6617928,7.2688227,6.549016,3.0823371,140,231,-57
6/23/2021,35196,Charleston Gold ,Santee_Gold,"48' 9""""",200,1,7.505088952,83.0,85,87,,,60.0,,,,9.883469,-0.31446615,-0.6280612,6.503394,6.792824,6.451325,6.2655134,7.2040224,5.997231,3.4008663,140,227,-53
6/23/2021,35197,Carolina Gold ,Santee_Gold,"55' 3""""",200,1,3.745374922,85.0,87,89,,,80.0,,,,10.379755,-0.7326051,-0.5851795,5.7360067,6.5755725,6.3226013,6.6669292,7.0817113,6.536533,3.0386956,140,229,-55
6/23/2021,35198,RoyJ ,Santee_Gold,"55' 3""""",200,1,16.07700751,86.0,88,90,,,0.0,,,,11.182878,0.3058831,0.1259515,5.0421405,4.881599,5.7092776,7.150592,6.522995,8.032386,2.6308527,140,230,-56
